;Соотношение матрица-наполнитель;Плотность, кг/м3;модуль упругости, ГПа;Количество отвердителя, м.%;Содержание эпоксидных групп,%_2;Температура вспышки, С_2;Поверхностная плотность, г/м2;Модуль упругости при растяжении, ГПа;Прочность при растяжении, МПа;Потребление смолы, г/м2;Угол нашивки;Шаг нашивки;Плотность нашивки
557;3.16574099;2021.393831;231.7714282;107.334912;22.23074376;258.5740411;293.8484744;79.17873212;1694.4881;72.53087338;1;10.20508102;72.90677033
558;2.622594427;1961.550076;1490.320115;122.2336295;24.47679835;332.3839999;534.0703288;71.5315213;2616.114331;111.265919;1;3.983520262;46.42746279
559;1.828754245;1920.564566;379.3334893;103.5098059;17.99855943;257.2855616;37.62935118;80.41986241;2001.811014;155.9506244;1;4.264402623;51.21941095
560;3.675442037;2016.367415;1059.623919;125.6244914;18.84671617;255.7327897;748.9442903;72.51547633;2517.448778;212.2669077;1;4.897555107;59.72914929
561;2.993124315;1873.098881;1315.304892;114.2754899;23.71251783;246.8220191;1177.61267;71.17511078;1782.924684;160.2944964;1;8.230810674;46.36737234
562;2.066236471;1873.797456;399.2571171;79.47394285;18.64565654;295.8869608;197.2522691;78.93575708;2560.108027;311.2573975;1;6.293921612;58.8297475
563;4.237959575;1936.877106;1372.830744;115.3909506;24.35060359;293.844799;341.0710095;77.76220535;2854.913992;239.2085972;1;11.42043995;52.60426425
564;1.372276399;1966.472265;777.7755607;117.7863703;21.34436343;291.8566119;1072.489598;70.43892147;2566.464137;198.0952651;1;8.948995438;61.54394936
565;3.603261867;1998.709005;760.8813109;125.4955213;25.90678132;263.8051108;378.0209703;73.59508268;3249.856261;171.7114929;1;4.945254903;51.94527894
566;2.770719981;1887.288244;1192.344813;122.3784945;24.52099396;306.206028;668.4513483;72.97612409;1493.801335;180.6443736;1;8.244370416;49.2446952
567;2.612677334;1840.441237;1230.186373;149.7623931;22.98143113;220.5513721;1166.628925;70.6640705;2293.754275;268.016122;1;5.876183432;40.18091093
568;2.980917175;2014.900018;125.4885953;105.0018672;24.68997871;361.699227;237.2291438;71.97018112;1269.728203;280.9948624;1;9.578793258;71.23454025
569;2.506577875;1844.134025;584.068718;80.43332466;23.97297181;281.8814871;380.0952562;71.42982804;1614.871843;248.5321439;1;7.940784389;61.51138153
570;3.07329695;1920.88189;783.0770601;130.1639981;24.23515605;319.1821574;239.535319;73.1518938;2697.698968;181.3192357;1;3.851419943;53.58276147
571;4.455973071;1923.506618;809.8883112;96.76604792;26.52147206;286.7010647;690.3609133;69.04579841;2793.433343;180.0681888;1;8.790863127;70.64520021
572;1.709332816;1874.005652;331.6369856;142.3162454;24.14472129;189.8670777;707.035633;71.96001738;2557.655681;243.8733854;1;6.127554526;54.43475174
573;2.759414709;1880.682199;1323.934038;72.18198547;26.27430853;319.7160568;120.319022;71.78072473;2699.851036;267.1029071;1;7.694832955;56.36474861
574;3.13843847;2021.200264;885.312423;90.40955046;24.31533607;325.1763837;544.2032449;73.17023227;2691.811899;258.9981457;1;2.713044998;56.2796667
575;2.701909745;2013.656196;758.7317953;142.6541244;20.68983211;343.0663702;482.4643462;72.3519392;3090.524515;180.5484208;1;4.410736542;54.04637452
576;2.007140561;1985.036094;1194.709968;151.2165321;20.49693135;354.0132256;201.1308062;76.05777513;2573.980267;151.1452232;1;7.921600531;63.96418076
577;2.627537241;1939.027238;1412.952661;130.9824293;22.66113687;254.3062653;74.89361202;71.00180764;3204.324971;203.220093;1;8.984130429;62.28474221
578;2.147426378;1945.93461;113.9385119;63.52681495;21.6164012;296.3739947;807.2738144;75.9908947;2975.643321;243.0558226;1;13.37485478;71.3320882
579;4.088174224;2095.122963;410.5858848;126.3107707;22.39382536;292.8752106;508.5122131;75.70614409;2063.293975;187.082419;1;7.945554907;61.79840289
580;3.021224089;1949.469545;449.6235032;100.3541571;19.12993321;336.8995395;775.6982759;72.45449548;2176.18037;116.9161621;1;12.95363718;55.96683455
581;3.828065538;1871.691952;967.0246119;107.0035272;20.35998947;347.1764843;14.88926746;68.65472401;2276.103458;170.411067;1;4.907569069;62.7355541
582;2.791366497;1912.907583;517.2095554;94.02809565;17.3539846;274.5415364;686.6153486;72.29137456;1739.138296;168.0677972;1;10.94561395;66.72299844
583;3.82424556;1999.21995;1399.795415;142.9512572;20.92575753;286.0930121;380.298109;71.88122709;2174.16612;280.8656572;1;7.627815067;64.05635724
584;3.995266956;2002.148884;460.0176837;134.6595258;25.94480565;311.2417692;720.2273977;72.61460793;2134.806771;221.4775478;1;4.603715911;66.37704752
585;3.56692358;1993.795963;507.3196829;139.2631046;23.64300445;261.8941533;583.3235112;74.07901873;2898.127599;212.1091188;1;6.427924646;50.71305156
586;1.878085731;1981.224001;865.0527401;101.5656182;18.42443518;277.1457728;900.5584655;75.66313522;2062.304011;210.3337055;1;3.067748085;56.42409209
587;3.709287976;1918.228073;613.4665264;155.542453;21.18194847;329.9496092;516.1004671;71.41453524;2169.970227;194.2224031;1;7.190650112;47.98494325
588;2.823675571;1960.402754;412.6994633;108.8467594;24.75022933;381.689106;497.0026221;74.91073786;2724.654878;244.6390477;1;6.165347545;50.82367488
589;2.364728988;2112.063427;620.6096378;150.9617332;20.17048476;302.0743508;621.5198546;70.77846456;3018.541291;291.2794724;1;4.394217763;48.12664723
590;2.773399926;2071.905985;1459.599153;107.8205853;22.81941006;203.3297682;602.2701055;77.4527848;2915.927321;204.522346;1;4.863895642;66.90234502
591;2.452951295;1910.204905;739.6643277;96.35491622;19.72773656;306.0173336;444.342943;74.97617919;2201.923561;161.2139758;1;8.985718453;53.92770101
592;3.241585917;1912.688002;651.6298306;135.5785765;20.22124295;330.1325015;311.3986914;72.26262131;2511.756464;198.9848589;1;4.947140131;58.28432346
593;1.263910356;1810.357774;492.9640961;82.91357228;21.47415723;293.5373266;706.956531;73.25372466;1980.270802;310.6085705;1;9.513658786;50.20937901
594;3.681686674;2160.751439;478.8998189;129.7346765;18.85275483;289.374577;464.1624603;72.3314064;2441.359645;306.1237097;1;4.304101597;47.31578284
595;1.790057037;2090.151721;354.9269966;136.0564875;20.83385521;298.2200783;1.894092506;73.61340855;1661.499549;296.3706956;1;9.057567438;68.25319885
596;3.858755378;2053.292814;985.7912119;59.20728293;22.40391157;299.670865;432.5728074;74.83796665;2057.493213;143.693207;1;0.305722603;73.38983781
597;2.557985187;1850.818312;593.264606;108.4380181;22.75662132;267.9493489;482.4624149;70.9732779;2426.677123;254.5530194;1;5.366960342;58.35521823
598;3.668944272;1982.696484;354.7524021;94.99524493;22.93430077;319.6034434;301.8362801;73.69782846;2102.620725;223.3978812;1;6.272844574;47.32243721
599;1.61341783;2021.013801;694.4307685;151.8844654;28.62011579;304.3604213;791.442174;77.82523526;1643.893149;74.09786569;1;10.98862163;43.8485117
600;3.563062145;2073.583894;995.5487667;70.71981665;23.91769117;265.410701;772.3929726;75.01714788;2837.073821;203.5796102;1;4.090984483;60.57788222
601;3.750346636;1967.933342;901.9598558;160.439533;17.28103715;317.672224;354.6654671;79.29058731;2557.88261;208.9175643;1;4.51259924;62.47508316
602;4.706243009;1979.268926;657.7130231;152.061999;25.05084784;382.759808;465.2012844;69.86764968;2856.821209;289.834683;1;7.446667467;69.65258528
603;3.888004953;2150.337595;856.6282357;154.9200312;23.27620758;236.2847427;401.7593373;70.42533571;2181.808988;227.6206272;1;5.984565028;64.1813308
604;2.419589399;1983.725401;102.7016787;113.8807363;19.8496342;215.7370212;422.6278572;74.21709475;1706.64017;112.8941883;1;5.204978147;50.5725481
605;1.085398988;1845.739087;676.6216154;95.37519568;19.31984372;313.1849815;628.3687729;78.89582593;3409.525741;175.7679189;1;7.068781345;64.55282851
606;4.594119284;1935.851491;626.971764;125.8435789;20.91900238;274.2256786;505.8564877;74.02639855;3130.333642;326.7035746;1;4.446795086;56.26070033
607;1.934229084;1849.078418;957.3956281;90.56857729;22.90479659;262.8352328;238.4981133;77.18181073;2435.075409;259.917129;1;11.65546283;55.01723286
608;3.47658345;1948.515885;692.9330166;116.3962076;26.96687024;290.1737334;249.98426;72.19357555;2066.567458;127.1822384;1;8.507889841;66.48742128
609;4.545325877;1820.140146;1099.171441;109.7037667;26.17236724;290.216923;488.8733006;75.13460175;2431.940802;189.2994157;1;5.931261221;51.43387352
610;3.085230053;2023.658594;609.497976;115.1743394;16.99385133;257.679669;75.56736484;69.04739913;2039.022235;246.2671239;1;10.59686535;72.3713835
611;1.042215251;1866.605523;693.5780112;153.5071571;18.30948791;351.969637;426.5042126;70.10841624;2461.455107;147.8318788;1;8.262472405;47.81366536
612;2.985660748;1977.11268;764.1628588;118.7012877;19.54516869;288.9195345;521.6829029;74.92824737;1955.437887;291.1253789;1;6.930538236;47.9892491
613;2.16342946;2025.648229;741.8398952;137.9838372;21.11852473;246.4730258;220.8658444;71.77278968;2067.186;265.0967405;1;6.260067199;50.73505246
614;3.043392742;1915.616153;474.0895916;78.36153064;25.57663015;278.4576859;218.949096;74.64993721;2940.576443;226.9944596;1;4.201790672;62.51206431
615;3.905552541;1911.819517;665.9319191;122.8963576;23.16970011;280.851978;284.9047885;75.25040945;2121.639399;220.7512538;1;3.392765048;60.13783433
616;1.73524808;1986.156488;859.744858;86.96480054;20.85025459;244.897665;315.2346932;75.37363634;1677.739417;246.1768202;1;7.575361991;63.48207585
617;1.827104671;1985.995757;588.9080704;55.35762293;22.05595894;268.1045792;1291.340115;71.88611568;2675.143157;149.3761234;1;7.615873541;64.6192384
618;2.643124496;1988.098999;1097.244899;86.51059473;23.33746154;275.6500341;274.1543742;73.89769493;2339.869511;243.5792269;1;10.85324214;54.19389801
619;2.519514165;1965.752439;402.1290935;131.0400156;24.23261778;260.796172;354.1328526;76.52268029;2551.938615;205.4601888;1;7.518721136;72.81317746
620;2.756153218;2009.096474;776.0035018;106.9886102;24.91313257;345.214591;248.2514031;78.13453051;2096.056525;284.0729185;1;8.101342766;65.49714375
621;4.412479086;2089.504678;881.6824748;104.6863463;23.45208276;323.324868;268.2178184;72.19726803;1904.387117;269.0413936;1;9.127881894;54.49599357
622;2.558728324;1997.133949;686.5965225;44.30222185;21.55715403;283.1027099;904.2388213;74.20579536;2921.979714;175.0163201;1;4.395253848;47.04286439
623;2.549752861;1895.527848;286.0137443;88.0155249;21.21404404;338.5956618;489.8395792;72.25097508;2724.800786;121.8292534;1;4.063183041;61.76455455
624;4.481572954;1864.344373;697.1403895;78.94287946;20.72843701;199.0428618;219.5432198;69.18655356;2553.669072;274.166239;1;4.685389886;58.60849094
625;3.654661568;1895.640764;770.0455136;124.1757286;19.56732404;269.2133689;379.3559594;75.96731515;2732.398219;182.3557686;1;6.63290219;55.35163615
626;3.424993568;1970.499475;954.8479221;144.6251512;24.65229053;264.9880591;694.5896847;73.84047238;2285.785466;242.7231689;1;5.959359254;49.25912873
627;4.944947205;2135.60165;871.4659747;89.01458726;23.61336799;198.1726406;229.8921326;69.0488803;3043.747513;281.1182692;1;10.8834209;67.23140458
628;1.571598722;1937.86515;536.0663176;125.981637;23.13754123;294.8872449;569.1680584;71.73803374;2489.102048;179.1259968;1;9.845168135;57.44395478
629;3.357958107;1966.067464;1308.572508;131.8399519;25.01151245;331.7556512;359.1274817;76.72155567;1930.881497;150.3757609;1;7.732436374;57.87047085
630;3.455848094;1898.039659;693.228899;125.0787179;27.42074362;249.9980623;930.6185113;72.42242878;2254.240098;193.519783;1;7.785063798;59.83655464
631;2.154654634;2015.179045;623.0674508;122.3949482;24.68328722;271.3988119;204.0098805;71.53370992;2751.228051;198.7428652;1;3.268975323;67.03882359
632;2.475632997;2028.898103;862.6873528;81.42319563;21.05713053;283.669264;172.5476772;72.85965105;2906.528829;172.6083579;1;6.70940675;52.36651622
633;2.009728353;1856.029075;711.4616888;120.8286794;25.58672807;295.2172008;93.44437052;75.6927677;3052.72692;309.8035791;1;10.1987031;63.74240083
634;3.359716238;1982.295899;624.0808984;130.8458212;25.07441535;271.586634;532.3480886;73.33747838;2730.757401;269.3540841;1;9.282023511;45.46504095
635;3.751549109;1835.878951;1335.947755;138.111328;23.40919131;281.8450342;46.14043627;70.85442391;2602.455831;115.925478;1;5.86684999;56.2089262
636;1.835638105;2065.033714;699.596383;112.1086809;24.28656431;343.8223077;1021.43682;75.50958476;2830.669213;283.1795117;1;9.184196791;65.78954688
637;2.319321605;1856.196526;465.6885318;119.5948899;21.24451383;268.2517993;141.9480407;74.22200785;2257.615117;183.8362354;1;10.59498087;64.50944675
638;2.852587514;2030.388628;676.6354729;82.32704718;25.88937574;256.6902671;253.914554;66.59835853;2337.952547;233.6180173;1;12.40293783;64.57855172
639;4.343365315;1943.556289;1005.675782;80.46161137;22.11412116;211.4062873;649.4526403;71.33598218;3524.436107;201.9133318;1;6.086965405;80.0316195
640;3.908487228;1884.653924;653.6332168;121.6685809;24.43155022;259.2244909;207.3490812;70.005248;2728.183258;189.6475092;1;3.337762761;50.54779594
641;1.120751651;1828.411757;231.2873762;86.8493501;25.28291064;346.9528946;444.0375602;79.89382292;2371.422563;215.919086;1;6.125184889;61.46120377
642;3.676137079;2025.275103;1125.398768;114.7079943;20.55431231;179.3743914;432.6587229;75.9997011;2429.386009;347.3127184;1;7.065295109;51.14376576
643;2.010614029;2051.743398;1062.739304;110.3106667;20.80196851;206.6167753;416.3279123;74.18022347;2518.31342;241.1405883;1;9.940002825;68.96815011
644;2.951091531;2010.211561;214.8595896;90.57864791;23.04345561;240.4867978;1009.025936;77.0903226;2192.682592;147.7878306;1;8.032185119;55.6316529
645;4.602891228;1898.891452;833.3677626;103.0126022;22.39416933;296.6043367;535.4064933;77.85628386;2605.463153;305.3769808;1;6.801273283;62.26990974
646;1.321616003;1915.201632;994.009249;108.1376084;22.39129914;219.1337914;494.8724708;66.48238276;2431.7703;93.82216107;1;5.226207042;51.91544366
647;2.340851445;1969.874456;240.5835044;75.81143538;23.12998057;292.1356555;704.3386626;74.8624681;2646.858411;243.5615005;1;6.916143856;41.5538198
648;3.495879994;2031.800308;1428.659139;105.1071363;20.21936824;292.4716409;590.7607196;79.82864636;2446.724778;274.0133408;1;8.884554102;56.01559401
649;2.546782038;1854.074417;869.2966536;141.4644662;19.37064937;316.0511314;564.8009056;73.77260696;1264.310682;257.4678261;1;8.682343623;56.79169174
650;1.397467406;2005.50205;755.3832251;88.53649679;23.86456086;245.5433541;264.2815046;80.69149876;2404.068921;184.6616385;1;4.385964347;59.48508288
651;3.964542505;1823.413785;919.7285471;66.85218577;21.07196026;225.0103988;776.7578229;69.47749394;2986.641644;299.9636778;1;4.498703877;67.70466253
652;2.498830438;2004.10194;631.0193904;57.81597022;22.73907818;243.9639444;732.4518169;72.60154997;1933.740395;231.0688942;1;4.496964795;57.53661145
653;2.896633631;1900.642072;588.9652895;143.6227019;21.50235153;241.725951;379.6211211;74.32942335;2643.073849;282.6338983;1;8.225219886;60.40941952
654;3.536386188;1974.695497;913.0669375;90.50190483;24.27618523;360.0469519;1061.689332;78.06646412;2607.768679;156.5215207;1;4.508987926;52.11587682
655;4.440216546;2043.74045;608.8211002;146.6894555;18.54497146;291.2664901;465.7898029;77.21957694;2977.118313;299.2175175;1;6.78590255;67.32653852
656;2.781139743;1886.694378;700.114257;120.8216298;19.89323241;327.3540207;700.3575963;77.25419478;3041.473955;327.8888901;1;8.067267716;54.29660002
657;2.198460531;1943.634267;767.5554965;101.3724772;24.09129743;283.9238453;560.5948715;77.99479636;2195.01189;219.2497176;1;5.79858667;62.9349568
658;3.193284212;1991.951004;708.0043551;136.919893;19.60448604;271.7520717;553.9775827;75.15133971;2604.900308;184.0006539;1;7.550537669;55.85042889
659;2.90687765;2076.847965;903.300302;86.74194248;24.49621641;270.5130686;287.5809461;72.68827876;2282.412785;272.4415869;1;4.025662555;54.83754817
660;2.147194519;1950.359013;195.8858844;115.7503498;24.10940685;308.0182296;177.2714664;76.53423466;2306.414481;105.0243262;1;4.054611729;65.5773175
661;4.660319075;1987.700316;629.1897759;139.3424273;19.15198451;304.0391836;829.2549932;71.74496339;2576.325922;197.3989906;1;10.28561163;61.66290309
662;2.913953157;1911.260421;888.5106543;118.9771004;20.14971699;202.7516921;609.0393917;76.14456484;2233.658709;179.9251177;1;3.493068806;65.71630806
663;4.449146798;1909.804656;517.9373739;64.82518646;25.01209041;244.639681;604.8562076;72.45475553;3400.620684;118.8168423;1;6.022884781;53.5923341
664;3.273888072;1968.408963;928.0206072;104.9432942;22.98039082;291.9460896;339.1408424;74.84745816;2648.655464;282.8357213;1;7.083954702;52.84387126
665;4.132378543;2006.33913;1192.311117;85.63107911;23.63629829;289.5662519;1010.765564;74.73749273;3442.97048;208.2796135;1;8.285424793;60.0298167
666;5.045724618;1922.807167;888.8472623;129.4826672;18.7905878;311.6884451;1081.75863;70.35658234;2477.343499;231.4926583;1;10.5191217;53.80395814
667;2.988550037;2072.179677;1311.700362;117.8024538;19.16837759;266.3999844;714.5054509;71.78538174;2354.707573;239.1599929;1;5.263522485;63.37777886
668;1.836622187;2104.467312;1543.023683;102.1278232;22.45589195;302.8739808;18.7160936;77.57910215;2269.248921;215.5541915;1;4.846490761;64.48133119
669;3.104559261;1858.862775;307.2329015;84.54151104;27.92084327;223.2942023;415.4631305;70.71353045;2347.684613;248.3189247;1;7.2130991;50.35329638
670;3.04402546;1976.866009;348.5662702;96.10515829;22.18180588;383.9384035;219.1802545;78.14563277;2814.382093;240.7680434;1;7.139701959;48.34683911
671;2.90615657;1930.389606;840.8607476;91.99588029;21.38371464;304.6711547;855.0023937;76.69248819;1978.77697;326.086734;1;3.163418507;49.46829208
672;1.857291503;2103.614698;1211.741601;156.9526115;19.1823635;254.4619718;110.0985409;73.35241331;1890.182549;240.521069;1;8.113569496;72.78488377
673;3.460576203;2070.530524;148.2585896;76.85834721;24.20940139;268.2884528;716.2743813;70.3646218;2039.609992;205.5461334;1;5.376332077;52.9773557
674;2.48886263;1920.085594;529.8870681;126.0539729;25.40392528;321.1849363;335.939917;75.90215252;2325.464987;215.5118205;1;13.37103885;49.17751926
675;3.625685756;2063.129132;1004.574573;89.07558079;21.84437458;247.15675;779.849453;80.9709595;2331.536448;137.7609675;1;7.409398961;55.40294691
676;3.499221563;2081.799531;715.2465965;106.6960022;21.28039522;365.0697486;358.175082;73.1871069;1900.574573;221.089253;1;3.455991474;62.78917368
677;2.636434256;1875.205823;447.4099716;94.14920294;16.71543733;277.6609674;822.6892847;71.58215644;2262.415717;291.0505359;1;8.223453555;56.83172731
678;1.722849454;1984.42085;566.7426166;105.2752691;19.75726941;292.9679739;105.7691596;75.39804552;2263.701796;193.6912912;1;10.38786982;68.46730629
679;1.971500884;1925.620085;767.244258;93.22949782;23.56643845;274.750928;387.8583191;74.64065562;1695.441877;204.325564;1;8.553125023;58.72174046
680;3.272839779;1969.044801;616.8464331;109.1171293;19.38397859;306.1602271;843.1542567;70.13438701;2715.834461;219.3506955;1;4.966052797;61.41124564
681;2.548176762;1976.868448;630.9252946;136.6003415;25.02703905;280.8426902;590.8655354;73.55994282;3033.723583;233.7054514;1;3.980067832;43.10748973
682;3.62804953;1883.804915;135.1884778;111.486478;22.18761919;273.6015263;849.2999778;71.91578041;2837.764529;295.23211;1;8.301440011;43.70740244
683;4.504089224;1897.392655;700.1431637;179.6459617;19.7573566;309.0267342;336.8889639;67.984001;2105.601973;290.31393;1;7.889547706;57.60326207
684;3.258227485;1916.867837;1283.593083;50.20813068;19.53317252;290.5656232;233.7170303;72.2892841;2856.166761;267.1808256;1;8.316191891;64.19488664
685;3.750124863;2053.169866;692.1266226;137.0373817;22.19290318;321.7310108;510.8992664;72.95057275;2375.844742;266.3687875;1;8.292878375;62.23148838
686;1.041363369;2065.779628;270.3406773;131.5213901;25.01206395;338.319512;907.5671084;71.16764733;1709.201087;293.7544569;1;4.358339122;69.88721437
687;3.354765673;2009.714944;920.0623407;162.2093;19.11194766;343.068539;201.4761027;78.35076894;2110.604619;278.5920856;1;3.756586097;61.10053248
688;4.232094495;1870.97033;498.1942406;133.7029401;20.86500801;319.3717245;675.2842935;75.00478588;3116.574226;255.1786466;1;9.917467535;53.19707175
689;4.078035289;1967.300645;746.1667301;59.2489286;18.09169006;268.9822415;507.0684448;66.73384594;1935.825102;177.067053;1;7.687068033;61.41191238
690;2.696130752;1952.85851;836.6608009;145.0805218;22.06943284;231.8498785;59.76806056;75.03051665;3088.905749;270.9188528;1;8.550559749;59.16755182
691;1.941269731;2117.182108;466.9059596;138.0762768;26.08079002;332.3934637;282.5764683;69.08423558;2781.386157;296.901681;1;6.625779457;59.52218638
692;2.15940619;2014.646229;974.1891586;104.0428772;24.14165324;296.6325065;667.7814356;74.78557842;2316.116707;219.1791546;1;5.503209236;59.22291898
693;4.230842477;2019.887911;474.4839757;113.2586749;21.76412167;272.1210455;792.5815171;73.0440163;2015.354442;181.8621506;1;3.881669855;70.90389945
694;2.863198826;2071.785089;841.9189047;155.9088878;22.35505208;262.4585505;433.4674477;75.51667097;2689.635751;140.2017412;1;4.816469358;66.44257512
695;3.090260395;1837.252105;836.1180004;156.0560438;21.92648071;373.5932712;734.1447402;69.24847605;2301.866578;245.0039902;1;9.710165037;63.46718572
696;2.450088192;1915.062342;643.7810005;82.17762906;20.73627595;269.0255004;86.64649505;66.88221946;1250.392802;202.7628071;1;2.638171914;53.76556752
697;2.815082459;1886.864085;1157.430119;113.3366151;19.44478751;346.6044273;109.2929785;76.9187892;2717.988811;275.6808108;1;4.33144291;71.67339661
698;0.547391007;1931.739832;124.5077317;121.1513464;22.6675218;277.9482918;609.0043766;76.0722522;2486.698093;262.937031;1;6.555169916;60.3223649
699;1.797133069;1961.00183;664.2311756;96.48872983;25.1526217;279.3322985;705.7898086;74.73370365;2380.258563;245.5423174;1;7.231542149;66.9344011
700;2.687789238;1903.102844;338.789449;106.7138524;23.55512908;289.8009919;260.0120817;73.68256765;2261.917472;174.8589755;1;8.28395441;62.97947054
701;3.303694116;1922.309484;541.615209;128.0348973;27.15170687;322.9261031;290.9455331;75.16659589;2076.974264;187.0355253;1;6.726347404;43.53332108
702;3.858487804;1906.590185;1103.369057;96.7956178;23.39377197;290.200028;825.3815645;72.01336192;2466.50577;248.7811857;1;7.646445662;55.13690865
703;3.750615913;1973.599679;900.503938;111.7707503;20.96963402;240.6976354;318.8414977;74.94321775;2733.931713;245.7413346;1;6.63392402;58.91499517
704;3.059070609;1924.198106;1105.682017;97.12585468;21.11556098;286.3020966;632.4025142;73.17092677;3000.078005;197.7864497;1;5.934471923;49.58038267
705;3.377488758;1938.187328;1040.275401;73.51616175;27.63374248;300.8167165;673.9955599;70.28764793;3325.804136;234.5900136;1;4.397253857;42.67353497
706;3.434825158;1894.120938;731.0262047;93.09547391;21.53234107;314.7616185;562.0861462;77.2564152;2658.730272;175.1563174;1;11.078922;60.53261837
707;3.299062538;1958.695821;495.9656859;109.6408746;23.36771246;307.1329215;743.6800843;70.54195574;3245.59436;213.0353693;1;10.02698873;62.61212127
708;2.643957859;1927.758805;797.6675018;150.3586045;26.1107313;271.48929;354.6818925;70.59446135;2462.709683;224.0998001;1;2.042771793;64.51745743
709;1.51973197;1958.393994;547.4105748;112.912108;23.18552882;217.8964672;776.7882483;73.49389011;2657.948523;311.1282149;1;4.1848419;50.10864493
710;3.097836526;1954.917354;703.7546677;125.7999491;25.00189819;269.2518885;538.9974271;67.65176857;1844.023926;280.8548475;1;6.731856921;74.10933729
711;2.88579149;2035.851443;989.8990155;60.49618855;21.45828027;330.9272417;326.6621479;75.42542998;2637.430614;233.182459;1;9.934105698;48.05720589
712;3.449659578;2001.349089;765.6007466;122.4113208;20.94733216;272.137418;938.5363924;72.91430706;2056.865013;136.6983878;1;7.275449021;65.26013973
713;3.149637954;1940.875616;813.5051777;108.2671276;23.65557719;270.7785211;799.8261513;71.70219546;2683.718348;138.2417168;1;7.62892325;52.48826531
714;2.398612116;1986.168146;1014.994422;89.44517798;22.71072533;293.6176547;531.1506427;70.30732661;2256.858423;262.0722872;1;7.184183586;67.05262788
715;1.424189313;1977.621657;123.7299791;135.7142244;18.51589449;318.4363052;171.6777755;72.96609135;2220.733566;131.8827377;1;7.010009488;66.16522928
716;3.976381815;2052.02889;814.84296;110.6897746;21.93261963;351.7715015;1012.292944;70.86645796;3372.771114;192.4575183;1;7.859055819;64.3582457
717;2.791504295;1966.46463;744.1061472;121.6079842;22.66799557;260.9155062;585.4355815;74.07802253;3456.540676;139.3499265;1;3.655757051;41.3093513
718;2.665973776;2037.185727;508.106058;71.66655969;21.10750046;254.3960014;571.3772755;68.9383679;3121.457472;199.6270479;1;13.4849451;51.3056209
719;2.744919222;1993.376941;543.2121252;98.32110335;23.9962587;296.0649691;822.9888913;74.52226586;2556.770683;227.7857052;1;7.893335158;55.03835701
720;2.772512613;1978.114531;940.6917723;106.5985329;19.45546281;248.2253859;594.55299;76.56727766;2524.742417;283.8114894;1;6.236714589;50.03126106
721;2.869846044;1964.749492;376.55334;146.0980507;20.64656839;277.9387699;735.0865408;79.45044756;2805.158519;309.7866674;1;6.431890567;53.80611937
722;3.100290627;1946.741033;641.8462741;76.3700182;21.66886904;340.2336274;223.979311;74.72827228;2564.872049;177.6090467;1;6.999142369;59.73983346
723;3.649738823;1976.146239;712.3795725;157.5413997;22.73620078;307.6507338;432.251636;73.42325767;2668.738929;204.8449696;1;6.511227842;68.66449844
724;3.331859757;1875.542894;563.9139301;88.2955666;19.20231922;291.9085924;314.3135398;69.68923344;2436.397753;238.7462026;1;9.314064069;50.85028337
725;2.53888968;1908.39379;877.2439684;152.5034542;21.99295381;295.5295821;508.4612146;68.46509626;1849.135511;227.7793577;1;5.030448557;66.58666925
726;2.936673636;1867.089701;320.9197758;76.95460932;20.32082184;317.5790603;653.2048325;79.14319041;2214.818522;218.1730795;1;5.069931009;50.57783025
727;2.266527856;1999.651278;448.7723657;110.457519;21.35531644;299.4288811;660.4811557;73.69089006;3291.423405;323.8658451;1;9.12944762;58.6051822
728;3.197636957;1950.305399;707.9463058;129.407174;23.98267439;279.0115401;281.4842221;71.33870219;1865.781513;278.3925112;1;7.408036458;54.04394955
729;0.596782896;1930.389172;789.7982556;64.81258059;20.74929253;264.8441688;589.3445406;78.59866261;2051.95832;307.3636392;1;11.04636665;68.11243877
730;4.662682935;2052.920731;625.3593211;92.92220069;20.18377885;332.3884356;661.4104865;73.59789714;2050.329674;230.2409274;1;8.056564522;56.39940336
731;3.367147027;2055.120977;713.0150261;135.2844611;19.35065052;293.7303445;854.6005283;73.87336195;2133.723172;276.8212401;1;2.592426357;39.3389767
732;2.878374005;1977.126504;753.2402545;118.7537787;21.46081695;319.2498782;558.7116295;68.00577162;2294.262913;248.3446385;1;5.416864671;45.70848021
733;2.892481566;1973.190295;1098.669358;131.3918584;23.46860829;342.8523489;830.0965736;72.40361528;2246.422016;277.5964473;1;9.030872441;52.96231145
734;3.688036943;1931.378176;489.6408313;159.6291297;20.33153389;281.5346963;425.7156642;69.09251937;3064.375161;292.7372515;1;7.76367438;48.865621
735;2.950799082;2084.922932;348.4446043;130.2655255;20.67051222;353.5558339;308.7574733;76.0605839;2130.390775;105.9881381;1;4.512133015;70.89736948
736;2.233349411;2044.102298;1138.694955;131.6734864;23.47481756;273.5912814;1116.675879;77.6425228;1785.873368;189.3517857;1;7.936473569;59.69473828
737;2.361402367;1912.845932;847.081614;146.3389447;24.07220801;243.1298164;895.7598762;76.8209329;2560.561028;232.0539706;1;7.610431332;51.69037416
738;1.829808555;1875.187934;1271.295151;133.9888594;24.63434649;291.701207;316.6666916;75.80027609;2822.512349;241.1397874;1;5.424338358;55.60823841
739;4.234473018;2008.672888;1225.504882;133.2601484;23.51201417;329.5576254;336.0556251;75.46012916;2892.639015;184.889666;1;7.961192784;66.75972718
